X,y
0.0,6.646078518951496
0.10101010101010101,4.903266115581138
0.20202020202020202,6.074167582219215
0.30303030303030304,8.270430707893096
0.40404040404040403,8.013458197346164
0.5050505050505051,4.049234695336899
0.6060606060606061,7.243314444470203
0.7070707070707071,5.894176308765574
0.8080808080808081,6.269414146552087
0.9090909090909091,7.3431704801802855
1.0101010101010102,7.246368387044347
1.1111111111111112,9.514743593777796
1.2121212121212122,8.777920224084127
1.3131313131313131,8.121906464133183
1.4141414141414141,8.908219091542382
1.5151515151515151,9.045966036515946
1.6161616161616161,11.089603458221257
1.7171717171717171,8.843777755866451
1.8181818181818181,9.924147007021805
1.9191919191919191,8.476432148623172
2.0202020202020203,6.231121336854942
2.121212121212121,11.344064256796905
2.2222222222222223,11.963320964955926
2.323232323232323,9.856449439087307
2.4242424242424243,14.677359208708685
2.525252525252525,9.394209063859428
2.6262626262626263,11.947425654740048
2.727272727272727,11.901042406779432
2.8282828282828283,14.78401730638617
2.929292929292929,14.991916942729215
3.0303030303030303,13.323330229454465
3.131313131313131,13.961183173342652
3.2323232323232323,12.365291075524528
3.3333333333333335,11.02880529766411
3.4343434343434343,13.781162079041074
3.5353535353535355,14.840584059716576
3.6363636363636362,16.75452693018249
3.7373737373737375,17.01569098529783
3.8383838383838382,14.934161289039587
3.9393939393939394,15.364727692318816
4.040404040404041,14.548382673611481
4.141414141414141,14.294215518473958
4.242424242424242,14.167867441335208
4.343434343434343,19.956466123150715
4.444444444444445,16.568855060705854
4.545454545454545,16.979252183946855
4.646464646464646,16.06020089931905
4.747474747474747,19.408659776172108
4.848484848484849,16.12460777411762
4.94949494949495,18.529374428163898
5.05050505050505,17.808315309724634
5.151515151515151,20.034899201334348
5.252525252525253,18.991368051222448
5.353535353535354,18.289657784422445
5.454545454545454,20.32136302112838
5.555555555555555,21.309164472462292
5.656565656565657,21.069472803271722
5.757575757575758,21.726435119336944
5.858585858585858,20.624274435236128
5.959595959595959,21.33467612980717
6.0606060606060606,21.173127510154252
6.161616161616162,21.945518742537672
6.262626262626262,21.568159364812104
6.363636363636363,20.501485187411575
6.4646464646464645,23.660078607320024
6.565656565656566,23.094298292657303
6.666666666666667,21.554702479550933
6.767676767676767,24.99720368631896
6.8686868686868685,23.245113059485742
6.96969696969697,24.98700900278512
7.070707070707071,26.305757055387517
7.171717171717171,25.70862588128763
7.2727272727272725,27.52728284499677
7.373737373737374,24.26897339068164
7.474747474747475,27.02775488600875
7.575757575757575,25.700057590862258
7.6767676767676765,25.724107306530207
7.777777777777778,26.46505883618671
7.878787878787879,27.16903483817258
7.979797979797979,28.023641952738554
8.080808080808081,26.494699481249206
8.181818181818182,29.896694275885828
8.282828282828282,29.546978508080535
8.383838383838384,26.847149622099316
8.484848484848484,31.686923745238854
8.585858585858587,32.60140952162163
8.686868686868687,31.82877541734554
8.787878787878787,30.093749109917834
8.88888888888889,29.060537734400853
8.98989898989899,32.55137456009368
9.09090909090909,30.6679618522675
9.191919191919192,33.409425181331216
9.292929292929292,32.19120034590316
9.393939393939394,33.64677673654376
9.494949494949495,33.01939808061009
9.595959595959595,33.8477385401667
9.696969696969697,33.106659121990326
9.797979797979798,36.07274513479814
9.8989898989899,33.88733783602513
10.0,34.602984045167055
