X,y
0.0,5.958105381486323
0.022271714922048998,6.926148076700323
0.044543429844097995,1.793140050361159
0.066815144766147,11.301122455310914
0.08908685968819599,2.78367161607743
0.11135857461024498,5.229707309690225
0.133630289532294,8.658094411491989
0.155902004454343,4.3544857968449495
0.17817371937639198,4.889640610973329
0.20044543429844097,5.328817265578199
0.22271714922048996,9.046786559027531
0.24498886414253898,13.465486624465012
0.267260579064588,7.9056302196897725
0.289532293986637,5.073783269176119
0.311804008908686,9.28305782817803
0.33407572383073497,6.511827921976037
0.35634743875278396,8.021216074955474
0.37861915367483295,11.073360509775226
0.40089086859688194,6.33299523255599
0.42316258351893093,8.292050877990107
0.4454342984409799,6.141033162222085
0.46770601336302897,8.012032614127527
0.48997772828507796,9.111359314858474
0.512249443207127,6.064800707697326
0.534521158129176,7.756508559314537
0.5567928730512249,8.079918542022172
0.579064587973274,7.143056232709069
0.6013363028953229,5.834978192722758
0.623608017817372,5.317780985191799
0.6458797327394209,8.55390120902589
0.6681514476614699,8.331811942444375
0.6904231625835189,14.649686459967066
0.7126948775055679,3.051165691214095
0.734966592427617,9.486716039324474
0.7572383073496659,10.197826263707084
0.779510022271715,12.737614723496636
0.8017817371937639,10.659988228534575
0.8240534521158129,7.361626096772785
0.8463251670378619,9.538999904792576
0.8685968819599109,10.961672076252306
0.8908685968819599,8.888835298162356
0.9131403118040089,11.666950280585556
0.9354120267260579,5.136009443768765
0.9576837416481069,14.201012889895491
0.9799554565701559,13.609061396144
1.0022271714922049,9.167488168166996
1.024498886414254,11.601848608177056
1.046770601336303,10.260238283679382
1.069042316258352,8.134288726238108
1.0913140311804008,10.49321763956203
1.1135857461024499,12.841671954684088
1.135857461024499,9.454841089285122
1.158129175946548,9.53521397014216
1.1804008908685968,10.355025765370838
1.2026726057906458,11.691758642563364
1.2249443207126949,13.870781037817755
1.247216035634744,9.154949843955826
1.269487750556793,12.079453858378958
1.2917594654788418,11.415568412095729
1.3140311804008908,6.29556257589393
1.3363028953229399,9.960617480587096
1.358574610244989,10.74490158464311
1.3808463251670378,11.043613376267098
1.4031180400890868,12.024362703734711
1.4253897550111359,6.17536164321162
1.447661469933185,11.458623217653798
1.469933184855234,9.715610611245598
1.4922048997772828,7.878017132485302
1.5144766146993318,12.854170919123868
1.5367483296213809,13.44844392902715
1.55902004454343,10.043934464150201
1.5812917594654787,13.850015982324786
1.6035634743875278,10.856899218749868
1.6258351893095768,12.043728090794094
1.6481069042316259,9.197473345204738
1.670378619153675,15.972353498450214
1.6926503340757237,5.42932736126845
1.7149220489977728,11.916134589766674
1.7371937639198218,13.949380304376945
1.7594654788418709,7.1947300712190785
1.7817371937639197,11.871538419510806
1.8040089086859687,12.218980062675513
1.8262806236080178,14.540599384416508
1.8485523385300668,15.666189317082786
1.8708240534521159,11.602741487011498
1.8930957683741647,9.217990638782831
1.9153674832962138,16.164191009706453
1.9376391982182628,15.857631677295515
1.9599109131403119,11.724719369037485
1.982182628062361,13.82376911940645
2.0044543429844097,13.968028614269972
2.0267260579064588,14.495866777325517
2.048997772828508,13.657513265770804
2.071269487750557,16.730549067405097
2.093541202672606,8.935724847056399
2.115812917594655,15.949498636260788
2.138084632516704,14.365433823087612
2.1603563474387526,12.938230870454058
2.1826280623608016,16.481712933319788
2.2048997772828507,7.755691354348647
2.2271714922048997,16.58531820346663
2.249443207126949,14.713524740389834
2.271714922048998,10.982311581954537
2.293986636971047,14.964691297554868
2.316258351893096,13.188558958676
2.338530066815145,20.47882737060681
2.3608017817371936,18.67073715237364
2.3830734966592426,15.250945171015502
2.4053452115812917,12.417901031177182
2.4276169265033407,12.824314293062503
2.4498886414253898,13.537041853321705
2.472160356347439,13.015894803447823
2.494432071269488,12.22768104363221
2.516703786191537,13.072680669900997
2.538975501113586,13.926477772713913
2.5612472160356345,13.391531913775436
2.5835189309576836,13.004081918032078
2.6057906458797326,12.49514212632965
2.6280623608017817,21.260282672104495
2.6503340757238307,11.26806910767178
2.6726057906458798,12.464280545632473
2.694877505567929,16.165621769152803
2.717149220489978,14.342497486278624
2.739420935412027,16.27782457590078
2.7616926503340755,17.283027938589765
2.7839643652561246,18.508427254080424
2.8062360801781736,17.29862036357172
2.8285077951002227,13.001120927504191
2.8507795100222717,18.325196733470936
2.8730512249443207,11.206859354143573
2.89532293986637,15.399915577023808
2.917594654788419,14.50734847956086
2.939866369710468,13.167601518305322
2.9621380846325165,17.365580555716747
2.9844097995545655,15.495087964214743
3.0066815144766146,18.569681366852937
3.0289532293986636,12.380695993639316
3.0512249443207127,18.26945456256734
3.0734966592427617,17.465340348645338
3.0957683741648108,16.603565560760696
3.11804008908686,12.807093889389243
3.140311804008909,15.791500116102165
3.1625835189309575,12.621064028631832
3.1848552338530065,11.347935862196648
3.2071269487750556,24.820744349103663
3.2293986636971046,19.115349291191997
3.2516703786191536,21.236493266853174
3.2739420935412027,15.749292984348996
3.2962138084632517,18.629136374418334
3.318485523385301,18.698997250848226
3.34075723830735,18.52606124909005
3.3630289532293984,17.098235586474367
3.3853006681514475,16.585283108969254
3.4075723830734965,12.048686492556863
3.4298440979955456,18.814892510003283
3.4521158129175946,18.41508968985997
3.4743875278396437,20.217879417146037
3.4966592427616927,16.80437250612626
3.5189309576837418,21.91132334423181
3.541202672605791,16.504855827335756
3.5634743875278394,14.551855116718873
3.5857461024498885,20.102647485535027
3.6080178173719375,16.653187803220234
3.6302895322939865,14.75406782909982
3.6525612472160356,18.26974285761272
3.6748329621380846,19.915754244045633
3.6971046770601337,18.694913103284634
3.7193763919821827,19.40169329825839
3.7416481069042318,28.496675880225695
3.763919821826281,20.344561658758618
3.7861915367483294,22.187975401037377
3.8084632516703785,13.460775320529523
3.8307349665924275,19.404838690879387
3.8530066815144766,20.494225128055177
3.8752783964365256,17.71463746027793
3.8975501113585747,16.502701639912235
3.9198218262806237,19.750765875558642
3.9420935412026727,18.03973703446819
3.964365256124722,17.40870681116765
3.9866369710467704,21.833662332435267
4.008908685968819,22.365641478758263
4.031180400890869,19.850114543117854
4.0534521158129175,18.024786710648478
